user_id,retweet_count,mention_count,follower_count,verified,tweet_length,username_length,hashtag_count,has_hashtag,account_age_days,bot_label
184947,73,1,3589,0,70,13,2,1,771,1
225320,95,0,3246,0,99,12,3,1,41,0
440840,78,2,6601,0,57,6,0,0,1034,1
712645,99,5,2466,0,54,12,2,1,1073,0
435781,91,5,8327,0,64,7,5,1,871,1
746016,27,2,5478,1,36,11,3,1,779,0
532576,28,3,3336,1,76,5,5,1,840,1
497111,83,5,4782,0,65,16,3,1,643,1
298769,67,1,6336,0,72,13,2,1,907,0
227594,44,1,4346,1,58,13,3,1,572,0
144681,44,1,4060,1,38,9,3,1,49,1
828996,71,4,6179,1,56,12,0,0,418,1
511719,80,3,4049,1,63,12,4,1,64,1
104878,65,1,9896,1,67,10,4,1,1011,0
478384,48,3,2553,0,63,12,2,1,896,1
451041,35,0,8277,1,77,8,3,1,159,0
331875,78,1,5227,0,49,12,5,1,739,0
463110,29,5,410,0,58,14,0,0,395,0
835509,53,0,3233,0,44,13,5,1,598,1
200789,71,0,7521,1,85,15,4,1,896,0
760697,1,5,3273,0,42,11,5,1,1160,1
973590,34,2,3695,0,64,13,1,1,213,0
568674,14,0,613,0,87,11,2,1,240,0
475447,14,4,5959,1,29,12,2,1,983,0
864981,94,1,6452,0,48,13,4,1,566,1
674441,16,3,6708,1,69,13,4,1,643,0
666766,88,0,4834,1,50,9,0,0,947,0
920179,11,0,8882,1,61,11,0,0,388,1
614748,3,0,7868,1,56,16,3,1,989,0
465195,31,4,1375,0,40,14,2,1,798,1
410675,45,4,3540,1,59,10,0,0,479,0
202120,25,4,6380,0,56,7,3,1,66,1
979413,75,0,5016,1,59,8,0,0,712,0
618951,56,2,1823,1,72,10,0,0,654,1
711855,56,5,4743,0,78,13,0,0,971,1
839808,73,4,6771,1,90,14,5,1,979,1
714038,0,1,320,1,45,13,3,1,1137,0
949368,80,5,2242,1,66,7,0,0,1055,0
859973,91,4,3217,1,66,13,4,1,157,0
529865,85,5,7365,0,91,8,4,1,593,0
634221,100,5,1548,0,88,6,2,1,120,1
338953,19,3,3425,0,40,7,3,1,1150,1
440023,1,2,2200,0,29,10,4,1,318,1
281247,87,3,1272,1,60,16,1,1,891,1
631469,18,1,5565,1,38,14,0,0,423,1
552681,48,5,9254,1,72,7,4,1,53,1
163995,51,1,7568,0,42,12,5,1,642,0
613370,70,1,3904,1,52,11,4,1,696,0
893031,56,4,7645,1,78,13,5,1,761,1
562627,50,4,1502,1,44,7,0,0,338,1
602342,50,2,9904,1,82,9,5,1,96,1
843470,14,5,9747,1,47,9,1,1,958,0
433084,34,3,3168,0,54,7,1,1,372,1
541368,59,4,9523,1,82,9,5,1,38,0
121402,15,1,9036,0,68,7,2,1,473,0
503403,82,4,5363,1,80,12,5,1,535,0
818247,23,4,9340,1,45,6,3,1,500,1
389570,77,4,5683,0,71,7,2,1,328,1
582260,78,2,4027,0,85,9,5,1,1129,0
416212,22,4,5741,1,71,10,0,0,1074,1
795475,25,1,8442,1,57,11,3,1,764,0
776979,25,1,4500,1,92,5,5,1,1111,0
238936,35,3,8710,0,45,10,0,0,882,0
842801,28,4,2891,1,64,17,3,1,62,0
378734,38,1,5192,1,70,13,1,1,358,0
566350,23,3,7889,1,78,8,1,1,1212,1
519411,40,1,394,0,53,9,3,1,745,1
750025,34,2,9541,1,83,5,4,1,663,1
553222,79,0,5367,0,68,13,1,1,1087,0
515050,98,4,7615,0,34,6,2,1,263,1
342346,41,3,1250,1,78,17,2,1,478,0
502612,15,5,862,0,80,13,4,1,855,0
857824,1,1,664,0,46,7,5,1,221,0
915146,85,4,8362,0,38,7,1,1,1117,1
998547,92,4,9597,1,49,6,4,1,231,0
811873,84,1,6572,0,87,6,2,1,92,1
481728,87,2,7468,0,69,6,3,1,992,1
177242,1,0,4132,1,92,11,0,0,1174,1
595704,43,2,5264,1,68,16,2,1,953,1
723087,7,3,7674,0,80,7,0,0,276,0
702300,26,5,5543,0,62,14,2,1,128,1
368043,42,3,442,0,80,10,0,0,809,0
658460,21,3,3080,0,46,7,0,0,319,1
895878,51,1,527,0,92,14,2,1,210,1
123131,10,3,1772,0,45,7,3,1,1146,0
937887,68,2,9295,0,66,8,3,1,1102,1
393441,12,3,4095,1,90,12,4,1,726,1
457144,67,1,2965,1,87,7,0,0,1137,1
859658,78,0,1069,0,85,13,4,1,1137,0
616268,78,2,4182,1,61,12,5,1,450,1
511118,40,5,8463,0,50,7,2,1,938,0
530106,27,4,2604,1,32,15,0,0,92,1
691075,71,0,1447,0,66,5,0,0,129,1
841713,69,5,4792,1,40,10,1,1,261,1
280457,70,2,3356,1,42,11,3,1,686,0
848225,98,0,8810,1,57,11,1,1,143,0
806341,64,3,2104,1,69,6,0,0,862,1
521582,75,4,9347,0,70,14,5,1,111,0
441217,14,1,7826,1,63,9,2,1,1165,1
177433,2,4,7835,0,76,13,2,1,715,0
512940,25,0,9818,0,56,9,4,1,120,0
565259,62,5,261,0,43,11,4,1,686,0
586286,89,1,6902,1,48,10,1,1,436,0
525636,4,4,9651,0,57,12,0,0,658,0
123437,32,2,7300,0,76,15,4,1,12,0
413808,34,1,5331,0,48,14,4,1,262,1
292210,82,2,6260,0,59,7,0,0,1018,0
121555,55,3,5898,1,61,7,5,1,709,0
549673,35,3,6770,1,70,9,1,1,626,0
500547,67,1,4686,0,78,9,0,0,33,0
777833,59,4,8964,0,45,14,3,1,518,1
646333,53,2,6777,0,60,8,0,0,1127,0
169492,100,5,6615,1,76,14,3,1,628,1
966373,56,3,9245,0,74,12,1,1,854,1
590805,89,0,94,1,91,9,0,0,337,1
621092,40,3,9278,0,86,13,5,1,695,1
938610,3,2,8206,0,49,8,3,1,783,0
635115,26,3,7848,1,84,7,4,1,524,1
612702,82,5,3806,1,58,7,0,0,724,0
411002,72,0,7030,0,84,7,3,1,1042,0
904035,18,0,7209,1,72,10,2,1,126,0
946631,91,4,6965,1,51,8,2,1,299,0
726385,85,0,428,0,63,7,2,1,725,0
505899,2,4,6622,0,65,12,4,1,308,1
161957,12,2,1111,0,77,13,0,0,877,1
195216,95,3,2278,0,44,8,2,1,911,1
657448,66,5,2163,1,64,10,5,1,533,1
627647,74,3,1089,0,58,8,5,1,1003,1
251360,29,0,3946,0,71,13,0,0,1011,0
659751,97,5,3605,0,31,7,5,1,732,0
178609,69,4,7101,0,72,7,2,1,422,0
325106,58,5,6356,1,49,12,4,1,1200,1
162810,29,2,882,1,90,7,3,1,193,1
223619,88,0,8927,1,64,10,0,0,1133,0
817714,1,3,2891,0,50,6,0,0,857,1
525505,100,2,9990,1,79,9,3,1,755,1
257464,35,5,630,0,77,13,3,1,229,1
956258,30,0,4604,1,39,12,4,1,1174,0
453113,18,3,221,1,58,8,4,1,1230,1
508686,47,4,4377,1,73,6,2,1,542,1
390437,83,4,312,0,45,14,2,1,1242,1
756462,57,5,1108,0,60,14,1,1,1106,0
985756,4,3,2820,1,76,10,0,0,19,1
926352,4,3,9178,1,88,7,0,0,370,1
111367,62,4,6197,1,56,14,2,1,797,0
484089,36,3,564,1,38,13,1,1,321,1
116560,7,1,2578,0,41,15,1,1,583,0
948738,88,3,2181,0,76,12,1,1,333,1
222609,22,3,3416,0,64,6,4,1,1061,1
835934,39,0,5325,0,58,11,3,1,123,1
701078,16,5,5873,0,45,16,0,0,1052,1
778906,99,2,352,1,50,5,2,1,1080,1
746080,61,1,4029,0,56,8,1,1,1223,0
251643,24,0,1269,0,34,9,2,1,812,1
809509,94,0,7442,1,57,11,3,1,614,0
938526,89,3,2638,1,58,12,0,0,320,0
286524,47,1,3544,0,95,9,1,1,591,0
808754,58,0,4481,0,67,20,5,1,176,0
286765,94,4,8061,1,65,7,5,1,464,1
892788,77,5,7744,1,48,12,1,1,1068,0
273852,39,1,5678,0,48,14,1,1,978,0
293028,5,2,4500,0,40,7,3,1,327,1
588020,20,1,6596,0,105,8,4,1,1186,1
141629,2,1,2821,0,79,9,5,1,729,0
169766,43,0,8926,1,54,7,5,1,43,0
285255,98,5,7102,0,53,16,0,0,686,0
296612,79,3,3426,0,64,15,1,1,342,1
766827,26,4,4202,1,53,9,3,1,444,1
535840,54,4,380,1,58,7,5,1,70,0
221194,4,4,2889,1,67,13,1,1,328,0
724184,85,1,3651,1,80,14,0,0,1185,0
468978,46,3,9250,1,71,9,2,1,625,1
252660,2,0,4915,1,55,12,1,1,996,1
167399,2,1,5356,0,70,6,3,1,998,0
945507,61,2,6955,0,54,9,2,1,127,1
442714,85,4,2499,0,81,12,3,1,747,1
244015,8,1,2626,1,60,10,4,1,1090,1
427206,73,5,9646,0,43,12,2,1,768,0
367088,44,5,6281,0,96,12,5,1,930,1
901790,49,5,168,0,64,17,4,1,1228,1
898564,41,0,3375,1,72,14,2,1,810,0
455420,19,2,5565,0,72,7,2,1,834,0
682404,14,0,2006,1,72,5,2,1,356,0
681308,72,4,3517,1,73,7,5,1,930,0
636377,1,0,2009,0,68,8,5,1,945,0
603763,29,1,8230,1,54,11,1,1,961,0
347233,94,0,9175,1,49,7,0,0,514,0
805689,36,3,6048,0,55,11,4,1,70,0
687543,10,5,992,0,63,13,3,1,1227,0
451573,72,5,3412,0,70,7,4,1,181,1
866611,82,4,5474,1,88,7,2,1,37,0
645177,87,5,8529,0,66,15,2,1,899,1
317306,27,4,2863,0,71,8,5,1,605,0
783928,98,2,4743,0,46,10,3,1,1122,0
145182,56,0,5788,1,64,10,2,1,72,0
821439,66,0,2079,0,79,10,4,1,1011,1
866878,1,5,4182,0,39,10,2,1,1147,0
634545,92,3,4460,1,71,12,2,1,868,1
688980,19,2,3406,1,81,9,0,0,278,1
735124,48,0,784,0,46,12,0,0,877,0
271732,49,2,2789,0,50,8,3,1,909,1
329301,55,0,3792,0,82,8,5,1,545,1
794506,67,2,2003,1,66,8,5,1,637,0
509276,24,5,5377,1,66,11,5,1,1053,1
228789,50,2,7778,0,57,11,2,1,817,0
941199,13,2,7338,0,50,9,3,1,67,0
453189,4,3,2676,1,69,6,5,1,566,0
620291,8,3,1500,1,75,12,5,1,416,0
906164,25,0,6273,0,59,9,4,1,39,1
367470,82,1,5865,1,57,9,2,1,887,0
131204,8,0,7801,0,84,9,3,1,555,0
959500,86,3,3021,1,47,5,5,1,1157,1
778958,33,1,5158,0,73,11,1,1,1,0
936470,73,2,5874,0,76,7,2,1,526,1
357664,66,2,8634,0,34,11,4,1,327,0
180962,13,2,4355,1,58,6,4,1,814,0
204571,66,1,5952,0,88,8,2,1,826,1
551872,37,0,1185,1,65,6,2,1,1089,1
235646,53,0,4638,0,43,8,0,0,99,0
985239,11,3,5676,1,43,8,2,1,1223,0
778144,94,4,4929,1,90,12,0,0,444,1
498941,15,1,7341,0,46,13,5,1,168,1
665129,77,5,9423,1,68,12,4,1,1040,0
995389,80,0,8083,1,77,8,0,0,789,0
421267,92,2,9165,0,43,8,1,1,56,0
229807,63,0,3642,0,51,16,2,1,696,0
649692,57,3,7549,0,49,5,3,1,339,1
149978,64,3,232,0,76,13,4,1,566,1
849245,30,0,5525,1,80,7,5,1,1105,0
636321,97,1,5097,1,46,8,4,1,615,0
345309,16,0,3674,1,75,9,1,1,402,1
280462,46,0,5690,0,67,10,2,1,749,1
543439,45,0,1796,0,91,14,3,1,823,0
562105,55,3,8109,0,52,11,2,1,232,1
527155,37,2,7452,0,86,7,2,1,658,1
462615,23,0,1734,0,60,9,3,1,507,1
516108,28,4,9872,0,52,7,5,1,865,0
774160,45,3,5805,0,75,14,3,1,678,1
632225,13,4,4371,1,46,9,1,1,26,0
600346,8,5,2259,0,44,12,0,0,997,0
210474,53,4,6313,1,50,9,4,1,381,1
299954,94,3,7913,0,47,9,2,1,1069,1
148114,92,2,3505,1,34,12,5,1,159,1
125601,7,3,4137,0,66,8,1,1,124,1
724513,100,0,6582,1,68,11,2,1,638,0
170240,22,5,3553,0,45,14,5,1,890,1
917587,13,2,3837,1,73,5,0,0,361,1
974675,32,0,3454,1,95,10,1,1,97,0
688492,23,2,6989,1,97,6,2,1,262,1
211361,49,0,5026,0,38,11,5,1,1041,1
615065,52,0,9439,1,74,12,4,1,764,1
242405,52,0,665,1,52,11,3,1,1235,0
638342,38,4,5295,1,49,9,1,1,588,0
383825,65,5,9048,0,71,12,4,1,1007,1
438123,74,5,4439,0,62,13,4,1,1067,0
854202,82,5,5207,0,67,16,1,1,1054,1
958482,93,4,8924,0,85,16,1,1,111,0
233546,15,3,1928,0,68,15,4,1,1056,0
647878,97,3,2590,0,34,7,3,1,464,1
229681,32,2,5081,1,33,5,1,1,1056,1
280136,38,5,3112,1,66,9,1,1,117,1
770755,57,4,9050,0,88,6,3,1,555,1
743025,88,4,1608,0,48,12,2,1,986,1
445480,2,4,3415,1,72,9,4,1,198,0
313666,11,5,5559,1,37,8,1,1,908,1
122095,98,3,6748,0,44,15,3,1,389,0
657308,22,2,5448,1,79,14,2,1,1140,1
140400,80,5,6355,1,93,6,0,0,728,0
586997,73,4,1153,1,52,9,3,1,1099,0
295518,74,2,302,0,37,7,0,0,826,0
672873,74,4,2840,0,103,8,5,1,1076,1
612889,43,0,7209,1,73,13,3,1,15,0
636195,78,2,6022,1,60,7,1,1,863,0
698588,86,0,6567,1,68,9,1,1,255,0
298131,24,0,1776,0,42,7,2,1,573,0
482527,90,4,4738,0,81,15,1,1,330,0
234124,57,4,1953,1,29,6,2,1,588,0
531204,37,5,101,1,71,6,2,1,700,0
275702,17,2,8688,0,97,10,3,1,44,1
855024,6,0,5136,0,54,6,2,1,183,1
496189,4,2,4130,1,78,12,4,1,753,1
561851,27,1,2038,0,70,12,1,1,381,1
519984,6,4,796,1,48,6,0,0,643,0
959360,75,2,8404,1,67,10,4,1,745,1
147087,94,5,3693,1,46,11,3,1,531,1
765247,59,1,4402,1,48,13,3,1,926,0
771758,6,1,5590,1,73,14,0,0,287,1
571857,34,3,1406,0,57,15,5,1,697,1
454136,2,4,1560,0,70,10,2,1,552,0
574148,54,5,727,1,98,14,1,1,450,1
665235,50,0,6420,0,76,6,0,0,1103,0
615669,9,0,3554,1,70,8,3,1,823,1
132284,1,5,8886,0,64,11,4,1,418,0
751093,88,3,4818,1,64,12,0,0,840,0
724924,22,2,6046,0,59,9,4,1,538,1
190709,61,3,4285,0,97,7,5,1,877,0
339628,96,1,1308,1,90,8,3,1,1112,0
223558,87,5,1081,1,53,9,1,1,517,1
919343,29,1,4465,0,66,10,2,1,666,1
444269,57,2,3153,1,60,8,3,1,661,0
670537,12,5,1137,1,50,12,5,1,469,0
127678,55,2,2633,1,80,8,2,1,464,0
687770,37,5,4404,0,55,5,3,1,816,1
723516,49,3,4686,1,34,7,4,1,291,1
903462,100,2,3190,0,47,12,4,1,253,0
168038,52,2,9968,0,89,10,3,1,683,1
362529,59,4,6510,1,32,7,3,1,132,1
518378,59,2,5161,1,48,7,4,1,1106,1
872413,83,4,3104,1,51,8,1,1,517,0
596551,76,3,1089,0,78,9,4,1,1037,1
788049,23,5,6006,0,78,10,5,1,672,0
528172,31,1,7599,1,67,8,2,1,746,0
146478,64,2,5484,0,67,9,3,1,646,1
109546,29,4,2665,1,49,8,0,0,474,1
330699,58,0,1646,1,78,9,4,1,759,1
273313,89,2,232,1,60,12,4,1,6,1
246142,5,3,8716,0,88,14,0,0,326,1
987738,22,5,9241,1,48,9,2,1,728,1
508136,58,4,4209,1,70,10,4,1,375,1
683023,10,2,7046,1,82,9,2,1,305,1
229737,2,4,9665,0,64,14,2,1,1147,1
524699,94,0,5864,1,68,6,0,0,74,0
708240,1,3,546,0,62,7,5,1,126,1
726459,74,2,4503,1,79,7,2,1,1055,0
870638,4,3,8277,1,41,6,4,1,266,1
200195,82,1,9930,0,46,6,4,1,22,0
302348,100,0,3541,1,81,6,3,1,479,0
319103,35,5,2063,0,95,9,1,1,838,1
536084,16,4,3811,0,90,11,5,1,1100,0
933846,96,4,9753,0,68,11,2,1,745,0
862441,89,0,2394,1,74,8,3,1,131,0
247636,45,1,5120,0,84,9,5,1,8,0
845820,73,4,6506,1,65,12,3,1,1072,0
262375,86,4,3683,0,76,7,1,1,1217,1
687798,59,2,7106,0,37,9,4,1,168,1
207057,76,4,508,1,75,17,5,1,848,1
346128,48,4,2228,1,38,13,4,1,977,0
248608,74,2,4231,0,75,8,5,1,954,1
191484,90,1,9159,0,59,6,3,1,480,0
398793,94,5,1108,0,42,13,4,1,810,1
517704,54,3,8581,0,74,6,4,1,284,0
979647,49,3,7443,1,69,6,4,1,421,1
227487,94,0,466,0,74,6,3,1,1046,0
608674,29,4,832,0,80,5,5,1,823,1
612089,6,4,2165,0,95,8,1,1,978,0
785829,40,5,6919,0,39,9,1,1,1011,1
555647,15,3,3844,1,89,10,4,1,1097,0
527142,57,3,7105,1,56,8,3,1,716,0
219903,45,4,7743,0,68,11,0,0,1037,0
398103,67,1,2740,1,47,8,3,1,886,0
331115,27,0,2788,0,65,7,5,1,111,1
847219,40,5,6111,0,36,6,0,0,121,0
379518,55,0,588,1,46,7,4,1,205,0
821918,67,0,1799,1,37,10,0,0,430,0
416001,69,3,5564,0,53,8,4,1,809,0
666877,45,5,7685,1,57,9,5,1,1203,0
994622,42,3,4506,1,40,8,2,1,327,0
600238,47,0,8495,1,40,13,5,1,1034,0
762184,39,5,588,1,51,9,4,1,172,1
809733,56,0,304,1,41,9,0,0,1018,1
639138,96,1,9756,0,57,9,1,1,392,0
332457,54,2,987,1,83,13,2,1,1096,0
489630,74,1,4411,1,44,11,2,1,35,0
449112,96,0,8270,0,37,11,4,1,716,1
788446,53,0,396,1,62,6,4,1,416,0
531032,63,0,454,1,68,11,3,1,368,1
273137,43,0,3778,0,58,13,1,1,1026,1
173524,45,5,1164,1,42,13,5,1,481,1
643086,58,1,9149,0,95,7,4,1,583,1
977579,21,3,4819,0,41,12,3,1,360,1
680373,81,2,6946,0,40,10,4,1,260,0
948732,39,5,2912,1,68,10,2,1,13,1
920204,9,2,8946,1,48,11,3,1,972,0
304323,20,5,16,1,54,17,2,1,457,1
693649,33,5,8894,0,33,8,2,1,205,1
475572,89,1,7775,0,69,6,3,1,341,0
158097,9,1,1240,0,82,7,5,1,382,1
568908,89,2,8809,0,53,6,3,1,1185,0
931114,52,2,8236,1,44,7,3,1,771,0
175186,11,1,2902,1,44,9,2,1,607,0
119296,71,1,3779,0,44,7,4,1,729,0
874658,84,0,5574,1,77,12,2,1,635,0
325284,91,2,5248,0,79,17,2,1,865,1
347634,83,5,2927,1,68,14,4,1,402,1
727341,51,1,8738,0,74,11,5,1,171,0
894458,9,1,6747,0,64,12,2,1,717,0
242532,11,5,9599,1,57,9,4,1,401,0
111634,34,2,4374,0,61,12,2,1,933,0
558491,45,1,9068,1,66,11,0,0,476,0
101602,88,3,1363,0,93,12,0,0,290,0
470974,92,1,7761,0,65,18,1,1,1127,1
926065,62,5,8616,0,74,15,4,1,1238,0
563483,0,3,7784,0,70,8,0,0,511,1
332520,47,3,9063,0,63,6,5,1,589,1
398740,46,2,7896,1,45,8,5,1,1089,0
714355,20,0,7687,0,62,6,3,1,11,1
936820,19,3,8466,0,79,12,2,1,480,1
742681,56,0,4921,0,83,8,0,0,876,1
591171,0,3,5995,0,63,14,4,1,168,0
470797,98,2,9189,0,80,6,1,1,273,0
307614,50,5,5469,1,71,6,2,1,539,1
113670,80,2,3575,1,75,14,2,1,1023,1
809672,74,1,331,1,74,6,1,1,1028,0
728200,33,2,6190,1,54,8,0,0,211,1
913413,93,4,5408,0,92,14,1,1,101,1
714563,81,5,6779,1,82,10,3,1,303,1
772955,61,5,644,1,83,7,3,1,379,1
790056,0,5,1984,1,83,11,3,1,23,0
532666,42,4,5211,0,57,11,2,1,366,0
800110,30,0,2349,0,40,8,2,1,572,0
594703,55,3,1773,1,45,8,1,1,887,1
850525,20,2,3831,0,44,7,4,1,1176,0
215594,82,4,7550,0,84,7,0,0,720,0
966688,84,3,5879,1,77,5,1,1,538,0
158429,21,3,2007,0,67,6,2,1,769,0
241206,50,5,3649,0,54,10,4,1,91,0
865537,28,4,3862,1,31,13,1,1,100,1
493486,34,2,1604,0,74,8,2,1,9,1
267967,38,3,1579,0,66,11,4,1,943,1
308000,72,3,5754,1,101,8,2,1,475,1
456612,17,0,7328,0,37,8,4,1,1227,0
985333,62,0,9258,1,52,9,1,1,223,1
123187,72,0,6060,1,58,13,0,0,459,1
118528,37,2,6725,0,62,15,2,1,674,1
932724,63,2,2839,1,64,8,3,1,763,0
353964,77,0,5588,0,55,7,2,1,1034,0
402456,5,5,5235,0,48,11,2,1,161,1
519236,88,5,5702,1,76,14,5,1,156,1
203236,38,0,7816,0,40,11,1,1,906,0
428188,29,3,7132,1,39,7,1,1,952,0
560764,25,1,81,1,45,7,4,1,1136,0
735791,13,4,4011,1,75,9,3,1,660,1
617824,59,0,6643,0,68,7,4,1,647,0
645491,48,2,6964,1,33,6,2,1,1115,1
514812,26,1,778,0,76,8,0,0,153,1
278639,49,4,3434,1,60,12,5,1,1097,1
603216,68,5,2152,1,62,7,3,1,796,0
111918,33,3,3703,1,69,14,5,1,686,0
475206,26,2,4437,0,62,18,0,0,80,0
874199,28,2,9671,1,49,11,2,1,670,0
356536,49,3,9265,0,46,11,2,1,775,1
248081,66,0,4666,0,42,10,5,1,612,0
487791,1,2,6859,0,71,10,0,0,596,1
529580,34,2,3153,0,36,10,1,1,1039,1
614857,68,2,9910,0,81,8,3,1,1210,0
869019,70,5,3501,0,95,7,0,0,605,1
950961,38,4,6603,1,90,12,1,1,127,0
880495,5,1,2759,0,52,14,1,1,717,1
147080,4,3,1854,1,41,13,4,1,832,1
420592,26,1,1413,0,45,8,5,1,120,1
914434,5,5,3213,1,84,9,3,1,1052,0
510341,72,1,3062,0,68,16,5,1,75,1
213073,88,3,3898,1,62,9,2,1,993,1
278301,99,2,5417,1,85,12,3,1,1203,0
202775,17,5,8021,0,84,6,4,1,102,0
897482,11,2,4074,1,31,9,5,1,1149,0
188237,55,4,7385,1,70,8,4,1,16,1
897397,20,5,3978,0,35,8,0,0,1144,0
171309,59,4,8742,1,66,12,3,1,98,1
676618,44,3,9439,0,89,9,2,1,630,1
743369,84,5,3644,0,51,10,1,1,293,0
543689,23,3,3244,0,58,12,1,1,246,1
372096,42,5,7639,1,59,10,3,1,491,0
899269,42,4,5859,0,48,18,1,1,484,1
828612,73,0,1221,1,82,8,3,1,620,0
285711,34,3,4239,0,71,14,0,0,482,0
740574,12,3,1865,0,55,8,3,1,17,0
829050,93,2,9326,0,68,8,3,1,1230,1
195750,4,4,5689,1,72,10,4,1,204,0
919706,41,1,8394,0,47,12,1,1,530,1
258277,62,5,9347,0,75,8,5,1,567,0
862019,69,4,1445,0,49,8,4,1,1194,1
649265,22,4,3720,0,46,10,3,1,79,0
250023,5,2,2444,0,77,13,4,1,702,1
330832,8,3,4220,0,71,5,5,1,1157,0
512198,53,1,8460,0,58,11,1,1,1137,0
129351,19,0,9605,0,94,13,5,1,93,1
354074,89,5,5618,0,83,9,3,1,951,1
638770,61,5,8078,1,90,7,3,1,266,1
258823,24,1,1566,1,85,8,1,1,709,1
628884,84,1,4965,0,65,7,0,0,770,0
570060,30,0,9062,1,73,13,3,1,1197,1
566629,39,4,2257,1,67,10,3,1,105,0
878892,15,3,2048,0,63,6,1,1,1061,1
506269,82,1,9015,1,89,11,4,1,937,0
129339,1,2,8529,1,67,11,3,1,344,1
243111,53,3,4261,0,39,7,0,0,858,0
451806,0,2,6671,1,61,7,1,1,199,1
919868,41,0,4651,1,48,14,3,1,1028,1
580307,46,5,7161,1,50,11,4,1,1163,0
663593,0,2,7897,1,72,14,5,1,1049,1
265604,91,5,2562,1,92,10,1,1,231,0
141398,19,1,5937,0,63,13,5,1,519,0
406680,48,1,6028,0,55,13,3,1,1199,1
601420,69,0,8301,1,56,7,5,1,308,0
430277,73,4,16,0,59,9,2,1,523,1
960543,7,5,3269,0,78,13,0,0,882,0
966565,23,1,4219,0,39,14,2,1,1017,0
556590,39,4,7809,1,66,14,5,1,278,0
293544,14,3,6141,0,67,11,5,1,641,0
966271,13,0,6777,0,56,8,4,1,107,0
644435,50,2,8775,1,46,12,0,0,270,1
206793,35,0,8135,0,77,6,1,1,13,1
691903,9,4,3991,0,67,9,0,0,975,1
900593,33,1,5808,0,47,6,1,1,137,1
157504,9,1,8419,0,68,11,5,1,557,0
754565,45,3,4810,0,69,7,3,1,959,0
873343,80,2,5747,0,61,6,0,0,376,0
442876,31,1,9464,0,41,15,2,1,679,0
226695,80,1,494,0,52,9,0,0,245,0
940112,97,0,1040,1,65,13,4,1,1210,0
507331,96,5,3552,1,47,13,0,0,910,1
567978,81,0,2974,0,48,10,1,1,465,1
490863,40,2,9076,1,52,9,1,1,409,0
564586,45,1,3699,1,48,6,5,1,664,1
667583,52,0,4804,1,68,13,5,1,1189,0
860236,0,3,6100,1,65,12,5,1,502,0
980425,80,2,1908,1,65,12,5,1,755,0
341225,90,3,875,0,54,8,1,1,557,0
357695,42,3,5607,1,76,11,2,1,8,0
722952,100,1,8376,1,54,9,3,1,463,0
391627,65,1,9422,0,34,6,4,1,462,0
145636,7,0,1142,1,82,7,1,1,409,1
199045,2,1,8163,0,38,15,5,1,1203,0
753006,12,3,8065,1,67,9,4,1,270,1
311421,69,0,4882,0,80,8,4,1,615,1
742051,32,2,9514,0,44,13,5,1,930,0
911276,26,4,336,1,84,10,3,1,738,1
106719,83,2,8319,1,76,12,1,1,929,1
753752,39,3,1503,0,73,9,0,0,494,0
103505,40,3,8975,0,52,6,5,1,73,1
531630,70,1,4931,1,40,7,4,1,596,0
399386,10,3,3475,1,52,9,0,0,771,1
194750,46,5,6858,1,74,11,3,1,522,1
804019,83,3,5305,1,43,7,5,1,1002,0
939349,91,2,9172,1,69,13,2,1,932,0
464124,32,2,3937,1,74,9,2,1,393,1
126577,1,5,6995,1,60,6,5,1,1034,1
514785,26,5,6238,0,64,8,1,1,257,1
241744,63,3,7819,0,47,7,2,1,389,1
834330,81,3,5104,0,38,8,5,1,154,1
343666,49,4,3379,0,62,14,5,1,482,1
659611,56,1,180,0,57,12,4,1,154,0
309702,59,0,6409,1,46,5,0,0,866,0
515877,10,3,2447,1,58,8,1,1,884,0
535869,35,1,6641,0,55,13,2,1,1179,0
989684,19,5,4498,0,79,11,5,1,748,0
728740,38,2,6744,1,49,8,4,1,803,0
131142,42,0,993,0,35,9,1,1,1149,1
827875,61,2,4602,0,73,11,5,1,271,1
599205,92,4,5298,1,57,7,3,1,670,1
472376,28,5,8415,1,77,6,3,1,1094,1
992015,30,0,7072,1,64,7,3,1,1027,1
270700,30,5,2527,1,64,7,5,1,805,0
105026,20,1,3516,1,88,8,2,1,439,1
369899,0,4,4098,0,77,7,5,1,691,1
824221,91,5,6217,1,78,6,0,0,1147,1
479891,13,4,221,0,71,8,5,1,882,1
631773,24,3,3125,0,76,5,1,1,0,0
230625,56,1,4027,1,53,12,4,1,1082,0
954223,8,2,7941,0,72,8,2,1,229,1
972785,27,1,452,1,93,12,4,1,765,1
466685,3,5,5715,0,84,9,2,1,272,0
644361,63,0,7378,0,48,11,5,1,768,1
739501,77,1,4965,1,75,11,3,1,359,0
200947,5,5,1471,0,73,8,1,1,756,0
276362,24,1,1088,1,45,7,1,1,1100,1
596439,55,1,2731,1,35,9,4,1,603,0
697056,99,5,6758,0,73,7,3,1,816,1
358909,51,0,4846,0,42,6,3,1,761,1
351040,47,2,4412,1,41,7,3,1,964,1
588069,92,4,1439,1,58,15,1,1,695,1
787150,25,5,937,0,52,16,5,1,575,0
583209,15,3,5270,0,47,7,3,1,617,0
150088,12,4,3693,1,50,12,0,0,780,0
319130,42,0,3360,0,58,9,1,1,21,1
399384,38,0,3703,0,55,7,4,1,480,0
339775,5,2,4113,0,46,13,1,1,65,1
