user_id,retweet_count,mention_count,follower_count,verified,tweet_length,username_length,hashtag_count,has_hashtag,account_age_days,bot_label,cluster,is_anomaly
154049,94,0,2176,0,33,4,0,0,38,1,-1,1
468589,64,1,6047,1,106,5,3,1,557,0,-1,1
927694,55,1,4973,0,28,6,0,0,378,0,-1,1
480118,79,1,2079,0,83,14,0,0,1056,0,-1,1
808082,28,1,646,0,32,14,0,0,410,1,-1,1
379627,77,2,8628,1,72,4,0,0,70,1,-1,1
491485,18,0,656,0,37,6,0,0,63,0,-1,1
834916,94,4,9488,0,39,14,4,1,869,1,-1,1
726240,57,0,759,1,69,3,4,1,1020,0,-1,1
798878,78,5,1866,1,50,15,5,1,972,1,-1,1
517063,35,0,2763,0,99,6,1,1,72,0,-1,1
627996,6,4,580,1,50,6,0,0,844,0,-1,1
125929,98,4,433,1,91,13,1,1,590,1,-1,1
169560,87,0,126,1,93,6,1,1,947,1,-1,1
596300,54,4,7423,1,92,14,5,1,436,0,-1,1
715069,10,0,8899,0,68,14,0,0,685,1,-1,1
185860,37,5,591,1,99,12,3,1,182,0,-1,1
963157,94,0,2502,0,33,12,0,0,1216,1,-1,1
964167,73,1,999,1,91,14,2,1,330,0,-1,1
682322,6,5,1276,1,87,12,0,0,522,1,-1,1
123004,99,1,922,1,30,4,5,1,397,1,-1,1
831133,32,2,4104,0,99,10,1,1,308,0,-1,1
846312,40,5,7503,1,70,17,2,1,1140,1,-1,1
376889,10,3,7910,1,34,15,0,0,797,0,-1,1
106146,20,1,5513,1,44,11,0,0,65,0,-1,1
312709,64,1,3438,0,95,5,5,1,72,1,-1,1
935229,67,0,2773,1,99,13,2,1,36,1,-1,1
413493,82,4,7105,1,100,11,0,0,828,1,-1,1
903294,16,5,405,0,89,15,1,1,345,0,-1,1
960357,76,2,9782,0,93,15,1,1,771,1,-1,1
954078,21,2,5182,0,90,17,4,1,514,1,-1,1
905388,0,2,4272,0,56,17,3,1,898,1,-1,1
462175,17,0,3056,0,79,17,4,1,215,1,-1,1
652870,71,4,2708,1,94,5,5,1,579,1,-1,1
692828,45,0,9936,0,94,15,1,1,1209,0,-1,1
423436,93,5,3735,0,35,14,4,1,991,1,-1,1
784792,89,5,2775,0,96,11,0,0,364,0,-1,1
915303,0,3,6037,1,34,19,4,1,101,0,-1,1
898782,65,0,8081,1,99,13,1,1,466,0,-1,1
379154,28,0,1486,0,49,15,1,1,1117,1,-1,1
559617,7,0,6574,0,64,6,0,0,1192,1,-1,1
960082,12,2,9007,1,80,16,1,1,400,0,-1,1
184949,24,0,4848,0,90,5,1,1,7,0,-1,1
643387,52,3,3064,1,31,11,0,0,85,1,-1,1
967842,98,4,8183,0,82,9,0,0,416,1,-1,1
274631,91,5,8326,0,50,15,1,1,1132,0,-1,1
454482,9,1,4713,0,71,16,4,1,101,0,-1,1
949285,62,2,8649,1,83,16,5,1,1146,1,-1,1
833528,93,5,9012,1,44,14,0,0,170,1,-1,1
805197,88,3,2221,1,41,17,4,1,852,0,-1,1
779669,95,4,8950,0,98,7,4,1,889,0,-1,1
332845,25,5,6589,0,67,16,1,1,1207,0,-1,1
560959,10,1,422,0,87,15,4,1,413,1,-1,1
939774,85,1,3453,0,102,11,2,1,339,1,-1,1
440181,96,0,5240,0,91,17,4,1,416,0,-1,1
534100,4,0,1463,1,86,19,5,1,717,0,-1,1
349849,56,5,1482,0,53,17,0,0,711,1,-1,1
887654,13,5,2496,0,45,16,3,1,611,1,-1,1
647244,91,5,6987,0,78,16,1,1,1000,1,-1,1
261139,32,0,7623,1,73,14,0,0,988,1,-1,1
111850,20,5,1094,1,86,14,1,1,1,1,-1,1
322092,68,0,897,1,38,11,0,0,624,1,-1,1
437701,4,5,8269,1,63,15,1,1,139,1,-1,1
358783,27,3,7741,0,33,16,5,1,1165,0,-1,1
861705,51,2,5566,1,84,18,0,0,272,0,-1,1
128657,4,0,2845,1,38,14,0,0,445,0,-1,1
550681,21,5,1988,1,81,13,0,0,352,0,-1,1
859562,31,5,8358,1,37,5,5,1,8,1,-1,1
872446,30,2,4269,1,79,17,3,1,55,0,-1,1
588051,82,5,9797,0,73,6,0,0,42,1,-1,1
422097,30,5,7955,0,71,16,3,1,254,0,-1,1
821250,93,1,7696,1,85,18,2,1,1077,0,-1,1
378415,24,1,3147,0,41,15,0,0,1170,0,-1,1
225617,64,2,9384,1,65,19,4,1,688,1,-1,1
146563,89,3,8805,1,57,17,3,1,196,0,-1,1
442030,97,4,900,0,95,14,0,0,334,0,-1,1
251698,64,5,5296,0,96,16,0,0,781,0,-1,1
590712,87,5,4437,0,90,15,0,0,557,0,-1,1
677102,28,0,3027,0,40,15,5,1,463,0,-1,1
801036,1,2,9643,1,73,9,0,0,1175,1,-1,1
898952,89,2,7417,0,83,16,2,1,886,0,-1,1
255676,22,4,5448,0,81,4,0,0,1178,1,-1,1
917239,97,1,2303,0,48,16,4,1,586,1,-1,1
725271,93,3,7913,0,84,6,0,0,880,1,-1,1
923329,63,4,9114,1,45,16,0,0,484,0,-1,1
823929,9,0,2333,1,52,13,0,0,394,0,-1,1
230842,16,5,7370,0,71,5,0,0,1050,1,-1,1
846753,66,4,8858,0,75,16,0,0,475,1,-1,1
351913,17,5,1940,0,78,15,1,1,137,1,-1,1
977611,62,3,2451,0,51,18,3,1,523,1,-1,1
367850,51,2,9955,1,41,16,3,1,845,0,-1,1
579314,35,4,1773,0,103,11,4,1,1137,1,-1,1
990324,87,5,9040,1,67,17,0,0,1191,0,-1,1
659785,43,1,486,1,63,16,5,1,319,1,-1,1
119155,100,5,7009,1,86,13,0,0,59,0,-1,1
773871,1,5,3021,1,88,6,4,1,172,0,-1,1
692242,93,1,5014,1,49,14,0,0,115,0,-1,1
298548,2,1,4023,0,74,16,3,1,1051,1,-1,1
755022,56,3,2571,0,49,17,1,1,692,1,-1,1
742758,97,0,288,0,54,7,0,0,1180,1,-1,1
774432,16,0,9556,0,93,6,1,1,99,0,-1,1
805315,71,0,8267,1,62,16,5,1,1083,0,-1,1
494688,70,4,659,1,54,15,5,1,723,1,-1,1
601922,96,3,9505,0,61,17,1,1,1053,1,-1,1
177776,28,0,3130,0,43,14,5,1,1238,1,-1,1
755095,50,3,2594,0,35,16,4,1,1095,0,-1,1
145603,74,5,8413,0,83,4,0,0,675,0,-1,1
140807,3,0,8859,0,90,15,2,1,332,0,-1,1
369699,85,5,2321,1,79,4,1,1,1180,0,-1,1
600597,20,0,5108,0,82,16,0,0,775,0,-1,1
618458,24,2,7173,0,57,17,1,1,158,1,-1,1
248407,5,0,9581,1,60,6,0,0,1069,1,-1,1
670215,56,4,4987,0,100,12,5,1,631,1,-1,1
240651,52,2,261,0,33,13,0,0,47,0,-1,1
537714,14,4,2619,0,81,15,5,1,13,0,-1,1
220223,96,1,3180,1,28,6,0,0,23,1,-1,1
987613,11,5,9182,0,46,6,0,0,364,1,-1,1
652134,84,2,3615,0,65,16,0,0,324,0,-1,1
102653,67,2,5179,0,84,16,2,1,930,1,-1,1
174679,64,3,4925,0,99,6,1,1,76,0,-1,1
334563,73,0,1557,1,58,14,0,0,362,1,-1,1
867111,38,5,6907,0,66,4,2,1,4,0,-1,1
986902,87,2,9537,1,36,12,0,0,916,0,-1,1
500669,11,2,9866,0,78,14,0,0,1240,0,-1,1
645135,96,0,9598,0,53,16,0,0,37,0,-1,1
581551,36,5,6791,1,98,14,2,1,882,0,-1,1
242828,73,3,848,1,89,12,5,1,65,0,-1,1
579090,12,4,858,1,90,6,3,1,221,0,-1,1
132963,88,2,5016,1,44,16,3,1,910,0,-1,1
709036,24,0,8613,1,101,12,5,1,1183,0,-1,1
750081,38,0,380,1,77,16,5,1,1157,0,-1,1
666666,98,1,7720,1,31,13,0,0,974,1,-1,1
991128,58,1,690,1,34,12,0,0,1202,1,-1,1
613769,91,1,2959,1,40,11,0,0,111,1,-1,1
633744,37,4,6238,0,41,15,5,1,148,1,-1,1
953302,97,2,9245,0,45,15,0,0,380,0,-1,1
754480,14,1,4790,1,47,15,0,0,255,0,-1,1
400581,1,5,2304,0,78,13,0,0,571,0,-1,1
121258,24,1,7877,0,77,16,0,0,109,1,-1,1
947339,16,2,8208,1,105,10,1,1,97,1,-1,1
288949,56,1,1988,0,76,16,4,1,1083,1,-1,1
439659,71,4,8567,1,94,13,1,1,984,1,-1,1
266524,88,1,2800,0,58,15,0,0,1053,0,-1,1
234428,15,1,7811,1,92,17,4,1,709,0,-1,1
330727,1,0,127,1,65,11,0,0,179,1,-1,1
877027,58,3,942,1,97,10,5,1,1161,0,-1,1
981408,6,5,9688,1,59,14,3,1,78,0,-1,1
612342,38,5,596,1,102,13,4,1,616,0,-1,1
415438,59,2,688,1,43,16,1,1,529,0,-1,1
832088,58,5,215,1,39,15,0,0,963,1,-1,1
758491,91,5,726,1,111,14,2,1,1181,0,-1,1
944354,86,1,6499,1,61,18,2,1,1215,1,-1,1
466300,74,4,7756,0,96,12,3,1,408,0,-1,1
178773,9,0,2443,1,45,16,4,1,15,1,-1,1
563688,63,0,945,1,55,18,5,1,940,0,-1,1
138486,6,4,6254,0,41,16,4,1,532,1,-1,1
804353,34,1,9772,0,91,13,0,0,1016,0,-1,1
782903,45,4,6097,1,73,19,1,1,968,0,-1,1
239287,76,1,8657,0,99,14,1,1,272,0,-1,1
692780,87,5,6148,0,68,16,1,1,178,1,-1,1
769665,69,3,3680,1,44,17,1,1,351,0,-1,1
574948,80,3,9959,1,70,16,3,1,873,0,-1,1
838739,13,3,8637,0,102,11,2,1,89,1,-1,1
731233,41,3,899,0,80,15,0,0,1056,0,-1,1
427269,35,1,4333,0,58,17,0,0,636,1,-1,1
365382,77,2,6228,1,70,17,4,1,37,0,-1,1
605502,92,5,9679,1,61,16,4,1,1180,1,-1,1
110252,100,2,9903,1,62,14,0,0,863,0,-1,1
236323,80,0,6246,1,53,17,3,1,1007,0,-1,1
889477,44,2,3692,1,67,18,5,1,1203,1,-1,1
704801,1,4,7991,1,40,5,0,0,674,1,-1,1
678402,44,2,726,1,35,13,0,0,613,1,-1,1
945646,60,2,8556,0,52,17,2,1,369,0,-1,1
883312,94,0,7296,0,49,14,0,0,1161,0,-1,1
277853,83,3,5220,0,69,17,1,1,736,1,-1,1
316356,99,1,9432,1,50,9,2,1,11,0,-1,1
649559,58,1,6283,1,35,12,0,0,1233,1,-1,1
511782,88,5,2399,1,102,8,4,1,401,1,-1,1
682845,72,4,2836,0,82,19,5,1,613,0,-1,1
665714,22,0,820,0,64,17,4,1,575,0,-1,1
708058,77,1,6161,1,97,5,4,1,523,0,-1,1
407085,96,5,4400,1,59,15,5,1,410,1,-1,1
279296,98,5,8321,0,46,13,0,0,6,1,-1,1
698703,36,3,2011,0,49,19,4,1,1207,1,-1,1
388277,38,3,9466,1,58,15,0,0,1245,0,-1,1
258310,70,4,4340,0,86,15,0,0,66,0,-1,1
445045,75,4,9289,1,42,18,0,0,824,0,-1,1
494621,35,3,7778,0,51,16,2,1,262,0,-1,1
923204,20,1,4919,0,38,13,0,0,740,0,-1,1
264093,94,2,1007,1,31,12,0,0,1187,0,-1,1
163050,14,0,247,0,86,16,2,1,1220,1,-1,1
683098,89,3,2593,0,54,18,1,1,1119,0,-1,1
205411,22,2,1319,0,60,18,1,1,924,0,-1,1
626003,35,1,392,1,81,14,1,1,160,0,-1,1
225069,25,1,7796,0,23,14,3,1,782,0,-1,1
562604,93,5,9893,0,46,16,4,1,449,1,-1,1
409735,97,2,300,0,97,7,1,1,857,0,-1,1
787697,45,1,4772,0,78,16,2,1,216,0,-1,1
362341,62,2,3946,0,101,12,2,1,839,0,-1,1
420691,93,1,611,1,92,11,5,1,585,1,-1,1
356931,30,4,6647,1,106,13,5,1,801,0,-1,1
155267,9,1,392,0,96,5,0,0,897,0,-1,1
492329,0,1,9891,0,77,16,3,1,1005,1,-1,1
936829,70,5,698,0,98,13,4,1,467,1,-1,1
412610,7,0,59,0,88,12,1,1,82,1,-1,1
139227,68,0,5697,0,50,17,2,1,1193,0,-1,1
276095,27,5,6875,1,80,14,0,0,222,1,-1,1
290173,95,5,336,1,71,17,3,1,7,0,-1,1
462380,0,2,8192,1,69,16,0,0,1176,1,-1,1
606710,62,2,3679,0,96,5,0,0,855,0,-1,1
695474,97,5,9934,1,48,5,0,0,663,0,-1,1
800509,59,2,211,0,57,15,0,0,930,0,-1,1
228742,96,0,3308,0,80,15,5,1,437,1,-1,1
293283,69,0,7206,1,85,15,0,0,286,0,-1,1
403173,75,0,8696,0,56,5,0,0,1147,0,-1,1
474415,94,5,8144,0,84,12,5,1,59,0,-1,1
403118,3,2,2733,0,93,5,2,1,660,1,-1,1
595830,18,1,9795,1,43,15,0,0,287,0,-1,1
689665,85,1,6838,1,51,17,5,1,963,1,-1,1
646539,0,0,9201,1,36,14,2,1,250,0,-1,1
762127,8,5,122,1,58,12,0,0,829,0,-1,1
303882,2,4,1304,1,84,9,0,0,394,1,-1,1
375019,93,5,7392,0,67,7,0,0,506,1,-1,1
381482,10,0,9775,1,34,9,4,1,22,1,-1,1
135248,14,5,7281,1,103,10,5,1,1160,1,-1,1
132349,89,4,7099,0,88,7,0,0,225,1,-1,1
174632,20,2,1272,1,103,6,1,1,459,1,-1,1
541961,36,0,1014,1,36,15,5,1,94,1,-1,1
760964,18,0,2871,0,87,13,1,1,47,0,-1,1
170188,3,4,546,0,68,15,5,1,142,1,-1,1
102145,97,0,4074,1,83,6,0,0,1112,1,-1,1
825021,7,1,644,0,99,13,2,1,828,1,-1,1
647731,81,2,4631,0,86,15,1,1,235,0,-1,1
384213,17,0,5934,1,52,17,5,1,357,0,-1,1
302425,69,3,8985,1,60,15,1,1,9,0,-1,1
309697,97,4,7676,0,98,12,5,1,366,0,-1,1
791556,67,2,2556,0,30,17,5,1,546,1,-1,1
246956,24,0,9973,0,47,15,1,1,69,1,-1,1
101423,13,5,7207,0,103,6,3,1,1152,0,-1,1
745926,73,2,3853,1,63,17,3,1,669,0,-1,1
804667,98,3,7212,0,45,16,1,1,664,1,-1,1
201975,37,3,8831,0,81,18,3,1,296,1,-1,1
237680,45,5,9516,1,48,17,4,1,177,1,-1,1
416877,47,0,2440,1,98,6,3,1,1061,0,-1,1
951258,32,3,3945,0,37,15,5,1,703,1,-1,1
777473,69,2,7863,1,101,13,3,1,795,1,-1,1
812100,87,3,9583,0,39,16,5,1,360,1,-1,1
987804,43,5,9757,0,75,16,5,1,765,1,-1,1
111267,93,2,1293,1,39,16,2,1,687,0,-1,1
581548,84,0,9069,1,90,14,1,1,1048,1,-1,1
581495,1,4,524,1,85,7,0,0,1195,1,-1,1
318532,41,0,2977,1,40,13,0,0,30,1,-1,1
302518,80,4,2746,0,36,20,5,1,569,1,-1,1
913297,10,5,7327,1,91,13,5,1,131,1,-1,1
897751,93,0,1903,0,56,12,0,0,42,1,-1,1
292711,34,0,8940,1,91,19,0,0,868,1,-1,1
592620,4,5,3955,1,61,17,5,1,1051,0,-1,1
464743,32,5,151,0,101,13,3,1,558,0,-1,1
631487,43,1,638,0,52,16,1,1,969,1,-1,1
962894,100,2,8448,0,40,8,0,0,235,0,-1,1
729317,4,5,256,1,86,15,2,1,757,1,-1,1
824560,79,5,6595,1,84,12,0,0,106,0,-1,1
151031,57,0,3978,1,99,6,5,1,35,1,-1,1
704935,95,0,7576,0,93,14,1,1,960,1,-1,1
274248,98,5,9083,0,82,13,5,1,68,1,-1,1
354266,14,1,8235,1,85,12,0,0,444,0,-1,1
666923,4,0,2825,1,87,18,0,0,413,1,-1,1
514366,34,5,4849,0,89,6,0,0,535,0,-1,1
114461,99,3,1436,0,49,16,2,1,632,1,-1,1
751941,94,5,2626,0,49,18,2,1,749,1,-1,1
910978,42,3,8851,1,77,16,0,0,102,0,-1,1
390642,79,3,3904,1,32,16,5,1,514,1,-1,1
761803,32,2,2475,0,54,16,0,0,1141,1,-1,1
942791,17,5,2138,0,56,16,3,1,667,1,-1,1
146772,62,4,4308,0,39,14,0,0,4,0,-1,1
953749,63,1,5568,1,49,17,2,1,914,1,-1,1
719835,65,0,4182,0,63,17,1,1,623,0,-1,1
251067,75,3,6971,1,107,10,5,1,518,1,-1,1
242112,90,5,512,0,58,11,0,0,185,0,-1,1
581750,89,2,6683,1,39,15,0,0,204,1,-1,1
161573,31,5,659,1,42,17,3,1,568,1,-1,1
146533,90,0,9518,0,38,5,5,1,84,1,-1,1
662960,56,2,5472,1,51,4,5,1,1053,1,-1,1
359327,16,4,9608,1,104,16,5,1,276,0,-1,1
936278,42,3,5246,0,94,5,1,1,1144,1,-1,1
516618,75,0,3952,0,90,12,0,0,6,0,-1,1
346855,41,5,7338,0,87,9,0,0,210,0,-1,1
676628,80,5,1940,0,105,13,4,1,1062,0,-1,1
590383,98,2,3949,0,39,13,4,1,1140,0,-1,1
780094,38,1,70,0,41,15,4,1,205,1,-1,1
512188,3,1,7737,0,82,18,2,1,176,0,-1,1
565637,90,4,113,1,49,14,0,0,253,1,-1,1
272920,19,5,3698,1,67,16,4,1,339,0,-1,1
489479,44,3,9591,0,38,16,0,0,1104,1,-1,1
958357,78,0,9104,0,39,5,5,1,1085,1,-1,1
514523,2,1,112,0,98,8,0,0,740,0,-1,1
549490,14,3,3890,0,82,14,1,1,208,1,-1,1
793900,51,3,307,1,37,15,4,1,1143,1,-1,1
755157,13,0,4311,1,69,16,5,1,706,0,-1,1
264021,80,2,1352,0,106,13,2,1,647,1,-1,1
438368,81,0,2082,0,57,15,0,0,767,1,-1,1
562325,59,4,3010,0,108,12,3,1,1114,0,-1,1
399313,3,5,1957,1,83,16,0,0,711,1,-1,1
646446,68,2,7816,1,62,17,5,1,365,0,-1,1
745186,69,1,6015,1,36,17,5,1,904,0,-1,1
390779,45,5,5809,0,103,11,3,1,944,0,-1,1
252837,59,2,8375,0,99,6,2,1,1129,0,-1,1
803018,3,4,2887,0,97,9,0,0,1017,1,-1,1
634638,73,4,9502,0,105,12,3,1,1191,1,-1,1
151643,82,0,389,1,64,16,2,1,533,1,-1,1
528173,97,4,8399,0,40,15,4,1,958,0,-1,1
258145,53,5,5558,0,99,15,2,1,1190,1,-1,1
753485,34,5,2381,0,81,17,2,1,502,1,-1,1
338712,48,1,7616,1,79,17,5,1,882,0,-1,1
568191,46,1,9692,0,60,16,1,1,437,0,-1,1
450853,100,0,30,0,48,10,5,1,44,1,-1,1
156891,22,0,291,0,34,13,1,1,172,0,-1,1
350715,66,0,8133,0,98,8,0,0,1014,0,-1,1
287014,8,0,9494,0,71,18,5,1,647,1,-1,1
520450,38,5,762,1,78,15,0,0,473,0,-1,1
954051,91,0,3676,0,65,12,0,0,1235,1,-1,1
785852,74,2,329,1,69,17,4,1,139,1,-1,1
454684,100,0,7979,0,36,5,5,1,845,0,-1,1
636081,96,4,903,0,37,6,5,1,1091,1,-1,1
104616,49,5,9535,0,30,6,1,1,795,0,-1,1
324528,21,0,5446,0,42,16,5,1,971,0,-1,1
804910,48,2,631,1,100,8,0,0,1143,0,-1,1
456804,3,1,1202,1,41,10,0,0,187,1,-1,1
160659,37,5,1652,0,46,19,2,1,760,1,-1,1
647967,44,0,340,1,99,10,3,1,551,1,-1,1
591197,57,0,9346,0,95,14,5,1,182,1,-1,1
915443,1,3,7050,0,97,7,3,1,360,1,-1,1
398134,26,0,9227,1,81,12,0,0,603,0,-1,1
721385,98,5,7525,1,98,14,0,0,256,1,-1,1
761182,79,2,327,1,92,4,3,1,996,0,-1,1
769970,93,0,7563,1,77,4,2,1,87,0,-1,1
384811,93,1,4638,0,89,6,0,0,104,0,-1,1
709679,23,4,102,0,44,14,0,0,1099,0,-1,1
456700,16,5,1427,1,86,16,4,1,11,0,-1,1
786303,64,4,9471,1,95,16,1,1,902,0,-1,1
826390,35,5,5015,1,87,15,4,1,1243,1,-1,1
510927,84,2,9733,1,40,14,5,1,515,1,-1,1
347848,87,0,8473,1,31,16,0,0,952,0,-1,1
883117,93,1,2151,1,95,13,5,1,1218,1,-1,1
237146,63,0,8846,1,69,16,3,1,68,0,-1,1
836552,86,0,8541,0,43,7,0,0,955,0,-1,1
719515,57,1,3917,0,42,16,2,1,1052,1,-1,1
200423,35,4,2172,1,106,7,0,0,384,0,-1,1
670825,90,4,1262,1,82,6,0,0,226,0,-1,1
195394,96,1,4202,0,87,15,2,1,506,0,-1,1
568527,38,1,9487,0,47,16,5,1,588,1,-1,1
142115,66,5,6935,1,38,17,3,1,199,0,-1,1
472258,17,5,8948,1,105,9,0,0,507,1,-1,1
448870,41,1,4498,1,37,15,0,0,656,1,-1,1
521162,58,3,6128,0,82,16,0,0,818,1,-1,1
701478,91,0,5170,1,34,6,1,1,89,1,-1,1
819453,47,5,5455,0,33,14,5,1,1231,1,-1,1
540615,66,2,2932,0,60,17,1,1,811,1,-1,1
275847,13,0,3741,0,93,14,5,1,1133,0,-1,1
325865,31,5,668,0,55,12,0,0,334,1,-1,1
616245,100,4,9514,0,41,15,4,1,26,1,-1,1
877749,4,5,9271,1,87,15,2,1,311,1,-1,1
637525,82,0,9598,1,102,11,4,1,417,1,-1,1
513523,2,5,1326,1,106,7,1,1,1029,1,-1,1
576258,60,3,416,1,97,11,4,1,214,0,-1,1
223366,99,0,1135,1,97,12,4,1,862,0,-1,1
132507,30,5,8622,0,68,15,1,1,593,0,-1,1
709206,50,5,2849,1,87,5,0,0,406,0,-1,1
842575,73,5,4858,1,68,15,0,0,1131,0,-1,1
926828,99,1,3466,0,71,16,4,1,888,1,-1,1
557752,4,2,4788,0,96,16,1,1,38,1,-1,1
260852,21,1,4129,0,41,15,1,1,659,0,-1,1
564852,53,2,8685,1,102,9,3,1,1145,1,-1,1
257647,43,2,8966,1,51,16,0,0,298,1,-1,1
294571,88,2,5617,1,91,13,0,0,1166,1,-1,1
613898,97,2,1138,1,33,14,1,1,1075,1,-1,1
142829,63,4,9711,0,73,6,0,0,1104,1,-1,1
567360,8,4,868,1,40,5,5,1,388,1,-1,1
674821,29,4,4276,1,70,17,3,1,291,0,-1,1
559185,92,4,7660,1,87,16,3,1,638,0,-1,1
701892,98,2,3792,0,59,13,0,0,47,1,-1,1
114543,60,2,5851,0,47,18,1,1,248,0,-1,1
202382,22,3,8765,0,97,12,4,1,1218,1,-1,1
511017,69,0,1390,0,42,17,0,0,960,0,-1,1
827034,93,5,2359,0,90,5,2,1,368,0,-1,1
746831,41,5,688,0,87,16,2,1,272,1,-1,1
236780,75,5,2635,0,43,17,5,1,163,0,-1,1
728586,19,3,4493,1,70,17,2,1,257,0,-1,1
357736,22,4,735,0,83,15,0,0,308,0,-1,1
955418,35,4,8385,1,102,16,1,1,574,1,-1,1
646509,81,5,9810,0,86,17,5,1,187,1,-1,1
292429,69,5,2675,0,102,13,1,1,893,1,-1,1
986586,9,3,9575,0,95,13,1,1,688,1,-1,1
372299,51,3,4881,0,70,17,0,0,1232,0,-1,1
690785,63,2,1852,0,48,15,1,1,793,1,-1,1
585119,11,1,848,1,51,16,5,1,7,0,-1,1
365544,70,3,1773,0,55,16,0,0,45,0,-1,1
231244,15,4,1053,0,71,18,4,1,327,0,-1,1
248147,96,1,2579,0,46,16,4,1,1178,0,-1,1
252985,71,5,6124,0,103,8,1,1,805,1,-1,1
415137,59,3,7853,1,45,17,2,1,912,0,-1,1
814054,88,4,9076,0,47,14,0,0,1053,0,-1,1
413346,94,5,328,0,82,14,4,1,1194,1,-1,1
808107,8,0,1452,0,94,11,2,1,1143,1,-1,1
722489,16,0,3441,1,32,14,0,0,1106,1,-1,1
417953,99,4,4058,0,40,13,0,0,1104,1,-1,1
122020,33,5,23,1,69,12,0,0,880,0,-1,1
115987,27,5,3668,1,41,16,4,1,510,0,-1,1
810030,7,0,3650,1,35,14,1,1,391,0,-1,1
414946,91,5,5218,1,79,15,0,0,387,1,-1,1
230241,92,0,7658,0,93,12,3,1,311,0,-1,1
943030,6,5,8733,0,32,6,0,0,911,1,-1,1
327250,39,0,8902,1,106,10,4,1,1156,1,-1,1
757561,90,1,9643,0,93,13,1,1,408,1,-1,1
141848,3,3,1394,0,94,14,4,1,590,0,-1,1
761048,30,4,503,0,65,15,0,0,635,1,-1,1
946585,84,0,5760,1,51,16,5,1,895,0,-1,1
529024,0,3,2145,0,99,9,0,0,1143,0,-1,1
748654,58,0,893,0,45,16,1,1,223,0,-1,1
323152,9,0,663,1,55,5,2,1,1100,1,-1,1
735817,1,0,2586,0,61,5,0,0,1183,0,-1,1
445377,0,0,1975,1,75,17,1,1,93,0,-1,1
428656,78,2,7329,1,88,16,0,0,41,0,-1,1
989424,38,0,9637,0,70,5,0,0,4,0,-1,1
908770,58,4,809,0,90,13,5,1,277,0,-1,1
253242,99,5,191,0,66,17,0,0,263,0,-1,1
126968,33,1,5741,0,52,17,5,1,398,0,-1,1
312186,61,3,6349,0,36,17,5,1,375,1,-1,1
486888,64,0,9335,1,43,4,1,1,1022,0,-1,1
316869,50,0,9901,0,38,13,4,1,58,0,-1,1
112803,61,2,8664,1,33,11,0,0,1023,1,-1,1
898404,50,5,128,1,70,14,5,1,457,0,-1,1
506964,4,5,7549,1,78,13,5,1,1227,0,-1,1
813040,99,2,4217,1,102,11,1,1,778,1,-1,1
409111,83,0,8601,1,95,10,0,0,906,0,-1,1
675565,22,2,9796,1,51,13,0,0,1168,1,-1,1
115251,34,0,222,1,84,13,4,1,19,1,-1,1
478653,88,5,8563,0,48,4,0,0,474,0,-1,1
144810,99,4,3603,1,89,17,4,1,550,0,-1,1
737258,3,0,8998,0,85,14,0,0,13,1,-1,1
903688,9,4,783,1,60,7,0,0,1239,0,-1,1
409306,63,0,2528,1,92,16,4,1,267,1,-1,1
342820,5,0,6317,1,48,6,0,0,1129,1,-1,1
536893,86,3,6999,0,85,19,4,1,1122,0,-1,1
996106,21,3,4606,1,45,17,3,1,36,0,-1,1
307982,29,0,6427,0,81,16,0,0,1058,1,-1,1
508224,58,3,3634,0,68,18,1,1,702,0,-1,1
780812,78,4,8636,0,90,15,0,0,874,0,-1,1
575482,8,0,6538,0,54,12,0,0,1225,0,-1,1
278637,85,0,8795,0,95,11,4,1,483,0,-1,1
954982,94,1,1236,0,83,13,0,0,899,0,-1,1
331938,72,1,5883,0,33,5,2,1,1239,0,-1,1
724859,10,5,227,0,95,11,5,1,951,0,-1,1
271587,32,4,5918,0,79,17,5,1,516,0,-1,1
963505,69,2,9208,1,99,13,2,1,1146,1,-1,1
567320,96,2,66,0,48,6,0,0,695,1,-1,1
123206,9,0,9555,1,91,17,1,1,1092,0,-1,1
823031,97,0,4275,0,77,15,0,0,415,1,-1,1
469019,94,3,9477,0,95,14,3,1,1063,1,-1,1
546083,31,0,6324,1,96,6,2,1,1158,0,-1,1
587482,29,1,730,0,106,8,5,1,595,1,-1,1
380628,37,0,9885,0,46,15,2,1,14,0,-1,1
152169,63,3,9564,0,46,16,2,1,181,1,-1,1
288801,49,3,7417,1,26,5,3,1,1101,0,-1,1
396839,13,1,3596,1,46,16,0,0,987,0,-1,1
524419,25,5,1248,1,38,17,5,1,330,0,-1,1
785520,82,3,3123,1,52,16,5,1,587,0,-1,1
854134,77,1,2487,1,94,5,0,0,1051,1,-1,1
185968,96,1,2758,0,81,16,5,1,120,1,-1,1
949009,58,5,3985,0,61,15,0,0,208,1,-1,1
819100,100,2,224,1,104,6,1,1,231,0,-1,1
735810,49,0,8693,1,38,14,5,1,1214,1,-1,1
234817,89,0,7423,1,87,15,0,0,374,0,-1,1
944460,13,3,1385,1,32,5,1,1,138,0,-1,1
323713,34,1,1780,1,67,16,4,1,53,0,-1,1
576278,8,5,6000,0,97,13,0,0,375,1,-1,1
331690,61,2,8419,1,93,18,3,1,931,1,-1,1
878121,63,1,9876,0,96,9,2,1,1066,1,-1,1
831205,85,5,4899,0,96,11,0,0,62,1,-1,1
